Date,Title,Content,Url
2018/7/29 17:13,OLEDs for smartphones expected to overtake LCDs ,"Small- and medium-sized OLED panels, whose production has been led by Samsung Display, are expected to have more than a 50 percent share of the smartphone market next year, overtaking TFT-LCD panels. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252994.html
2018/7/29 10:24,Half of smartphones to have AI assistant in 2018: report ,"Half of smartphones sold globally this year will have an artificial intelligence (AI) assistant, a report by an industry consulting firm showed Sunday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252971.html
2018/7/27 17:18,"Lezhin Comics tops sales ahead of Marvel, DC","Seoul-based online comic platform Lezhin Comics has topped the Google Play app store's best grossing application chart, beating out Marvel Comics and DC Comics, Lezhin Entertainment said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252674.html
2018/7/27 17:04,"LG, Samsung capitalizing on fast-growing dryer market ","With a dryer being an essential home appliance in Western countries, more and more consumers here are purchasing the machine amid increasingly humid weather conditions. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252852.html
2018/7/27 16:56,SK hynix to build new chip plant in Icheon ,"SK hynix will invest 3.5 trillion won ($3.12 billion) to build a new semiconductor fabrication plant called M16 at its headquarters in Icheon, Gyeonggi Province, the chipmaker said Friday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252925.html
2018/7/26 17:11,Samsung to mass produce new mobile DRAM ,Samsung Electronics has begun mass-producing its new mobile DRAM that enables mobile device makers to design slimmer smartphones with improved power efficiency and battery life. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252877.html
2018/7/26 17:05,LG Innotek files patent suit against Evergreat ,"LG Innotek said Thursday that it had filed a patent infringement lawsuit against U.S. based Evergreat, claiming the American firm used the Korean company's light-emitting diode (LED) chip technology in its 10 ultraviolet (UV) nail dryer models without its permission. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252885.html
2018/7/26 17:05,Naver hit by sagging growth momentum ,"Naver has been losing growth momentum over the past year as it has failed to find new growth engines, while relying heavily on its portal business for much of its income, according to analysts, Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252881.html
2018/7/24 17:46,KT unveils 'network blockchain' ,"KT unveiled communications networks-based blockchain technology, Tuesday, which will be incorporated in various advanced technologies, such as artificial intelligence (AI) and fifth-generation (5G) networks, to make inroads into emerging markets. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252758.html
2018/7/24 14:02,"Samsung's 'leukemia dispute' set to close as firm, victims reach consensus ","In a landmark decision to end the long drawn-out case, the tech giant decided to accept any proposal made by the mediation committee, which will be delivered in two months. The Supporters for the Health and Rights of People in the Semiconductor Industry (SHARPS) also decided to comply with the forthcoming decision. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252724.html
2018/7/23 18:12,Samsung's entry into AI speaker market alerts rivals ,"Samsung Electronics is set to introduce an artificial intelligence (AI) speaker, squaring off against Naver, Kakao, Google, Amazon and other players in the rapidly-emerging industry. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252675.html
2018/7/23 16:47,"SKT, KT enter 5G marketing war ",The nation's top mobile carrier SK Telecom (SKT) and the second largest KT have entered a heated marketing war ahead of the launch of the world's first commercial fifth-generation (5G) network services in March next year. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252673.html
2018/7/23 9:22,"Naver, Kakao expand AI music platforms ",IT companies here are increasingly focusing on advancing their music service platforms using different strategies and technology such as artificial intelligence (AI) to maximize tailored services for individuals. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252429.html
2018/7/22 18:19,Samsung agrees to accept arbitration over leukemia cases ,"The long-lasting dispute over Samsung Electronics' alleged unsafe working conditions that may have caused over hundreds of its employees to contract incurable diseases such as leukemia has come to an end as the company decided to accept arbitration proposals unconditionally, Samsung said Sunday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252630.html
2018/7/22 18:17,LG Chem expects record Q2 profit in battery unit ,"Driven by increased demand for batteries for electric vehicles (EV) and energy storage system, LG Chem is forecast to post increased operating profit for the April-June period. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252645.html
2018/7/22 18:13,"Samsung, LG in tit-for-tat over screen burn-in ","As with Coca-Cola and Pepsi's rivalry, Korean tech giants Samsung Electronics and LG Electronics have been fiercely competing against each other for global leadership in the TV market. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252627.html
2018/7/22 14:12,SK hynix to report stronger Q2 profit ,"Although the risk of a memory chip oversupply next year is becoming a more â\real concernâ\ with market leader Samsung Electronics' increasingly aggressive capacity plans, SK hynix's 2018 results will be better than predicted. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252575.html
2018/7/20 17:25,"SKT, KT facing dilemma over 5G equipment ","The three main mobile carriers here are facing a dilemma over whom they have to work with to build the infrastructure for fifth-generation (5G) networks, with the ICT ministry seemingly inducing the companies to select Samsung Electronics over Huawei. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252585.html
2018/7/19 18:28,LG CNS releases robot service platform with cutting-edge tech ,"LG CNSâ\s newly launched robot service platform has cutting-edge IT technologies such as artificial intelligence, big data analytics and the internet of things (IoT), the firm said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252548.html
2018/7/18 20:51,Unity partners PUBG on server hosting ,"Unity Technologies, provider of popular graphic development engine â\Unity,â\ announced Wednesday it will host servers for online shooter â\PlayerUnknown's Battlegroundsâ\ (PUBG). ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252448.html
2018/7/18 19:00,LG prepares for a transformation under new COO ,LG is preparing one of the biggest transformations in its history after its financial and mergers and acquisitions (M&A) executive was made a top confidant of Chairman Koo Kwang-mo. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252461.html
2018/7/18 17:12,SKT releases new fee systems offering more data ,"SK Telecom (SKT) released new fee systems for long-term evolution (LTE) network services, enhancing benefits for data use and enabling subscribers to share data with family members more easily, the firm announced Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252466.html
2018/7/18 17:11,KT opens 1st AI hotel in central Seoul ,KT has opened a high-tech hotel in central Seoul that offers various artificial intelligence (AI) based services around the clock. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252450.html
2018/7/17 16:53,Xiaomi faces hurdles in Korean smartphone market ,"Chinese phone maker Xiaomi released its budget smartphone here Monday, but the company will likely face many hurdles in selling its products due to Korean consumers' skepticism about its product quality and after-sales service, analysts said Tuesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252403.html
2018/7/17 16:35,Samsung develops next-generation DRAM chip for 5G phones ,Samsung Electronics announced Tuesday it has completed the development of a new mobile DRAM suitable for use in the upcoming fifth-generation (5G) high-speed networks and artificial intelligence (AI) powered mobile phones. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252391.html
2018/7/16 19:02,Amazon app on LG phones alters domestic online retailers ,The U.S. internet retailer Amazon is set to make inroads into Korea's online retail market with the Amazon Shopping app featured as a default app on smartphones domestically sold in Korea. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_252342.html
2018/7/16 16:42,Samsung goes after Huawei in 5G equipment ,"Samsung Electronics has begun moving to take the lead in the global 5G equipment market. According to the tech giant, Monday, it recently unveiled its 3.5-gigahertz band 5G operating equipment system to be commercialized here in March next year and its 28-gigahertz band 5G operating system to be used in the United States starting the third quarter of this year. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252337.html
2018/7/15 17:06,"KT monitors fine dust levels at 1,500 spots ","GWACHEON, Gyeonggi Province _ KT has utilized technologies such as internet of things (IoT) and big data analytics to monitor and analyze air quality 24 hours a day, 365 days a year, in a bid to contribute to the government-led efforts to reduce fine dust levels. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252276.html
2018/7/13 16:56,Kwon chosen to steer LG's transition ,"LG Corp., the holding company of LG Group, will carry out the first reshuffle under its new chairman Koo Kwang-mo as LG Uplus Vice Chairman Kwon Young-soo and LG Corp. Vice Chairman Ha Hyeon-hoe will likely switch roles, the group said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252226.html
2018/7/13 16:54,Naver to offer cloud service to Mirae Asset Daewoo ,"Naver Business Platform (NBP), the cloud and data management subsidiary of Korea's largest portal operator Naver, will provide cloud service to the country's top securities firm Mirae Asset Daewoo, the company said Friday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_252228.html
